gsa_building_no,address,city,state,zipcode,latitude,longitude,costar_number,bldg_rsf,total_leased_rsf,percent_govt_leased,total_annual_rent,rent_prsf,remaining_total_term,remaining_firm_term
CA7524,4420 AUBURN BOULEVARD,SACRAMENTO,CA,95841-4129,38.647486,-121.360803,580893,33190.0,14215.0,42.83,396619.95,27.9,1.91,0.92
CA7344,1111 BROADWAY,OAKLAND,CA,94607-4036,37.802382,-122.272506,324739,532150.0,48529.0,9.12,2363178.16,48.7,1.91,1.91
CO1668,225 EAST 16TH AVENUE,DENVER,CO,80203-1620,39.741689,-104.984538,399246,134831.0,27506.0,20.4,697716.29,25.37,1.91,0.0
FL3225,6301 HAZELTINE NATIONAL DRIVE,ORLANDO,FL,32822-5101,28.459071,-81.298078,383724,78000.0,31693.0,40.63,555727.27,17.53,1.91,1.91
IL2271,5450 WANSFORD WAY,ROCKFORD,IL,61109-7549,42.237412,-89.011442,1320230,19945.0,5677.0,28.46,80240.46,14.13,1.91,0.0
KY1717,HIGHWAY 122,MARTIN,KY,41649-9014,37.4965491,-82.758386,GSA,4376.0,4376.0,100.0,53738.14,12.28,1.91,0.67
MA5431,140 UNION ST,LYNN,MA,01901-1336,42.467081,-70.941362,213660,33000.0,10430.0,31.61,203323.13,19.49,1.91,0.0
NJ4548,80 RIVER STREET,HOBOKEN,NJ,07030-5626,40.73663,-74.028938,166309,60000.0,9101.0,15.17,332664.0,36.55,1.91,0.0
NM1453,HWY. 40 @ EXIT 114,LAGUNA,NM,87026-0194,34.8671182,-107.30102,GSA,5075.0,5075.0,100.0,57976.51,11.42,1.91,0.0
OH2306,9075 CENTRE POINT DRIVE,WEST CHESTER,OH,45069-4890,39.326332,-84.422994,659701,121030.0,9341.0,7.72,177514.82,19.0,1.91,0.0
PA0746,3000 SIDNEY STREET,PITTSBURGH,PA,15203-5110,40.424682,-79.96109,5666342,36152.0,36152.0,100.0,1272618.48,35.2,1.91,1.91
TX2115,7550 IH-10 WEST,SAN ANTONIO,TX,78229-5803,29.503888,-98.550644,948388,241248.0,38919.0,16.13,891647.33,22.91,1.91,1.91
TX2505,INTERNATIONAL AIRPORT,CORPUS CHRISTI,TX,78469-9277,27.774771,-97.501755,GSA,69930.0,6993.0,10.0,400345.91,57.25,1.91,0.0
VA0823,11320 RANDOM HILLS ROAD,FAIRFAX,VA,22030-7477,38.856203,-77.337569,137256,140094.0,47516.0,33.92,1411817.29,29.71,1.91,0.92
WA7689,11103 E MONTGOMERY DR,SPOKANE,WA,99206-4779,47.680289,-117.254584,6325387,13196.0,13196.0,100.0,203815.45,15.45,1.91,1.91
WI1712,4915 SOUTH HOWELL AVENUE,MILWAUKEE,WI,53207-5939,42.954691,-87.909813,1260479,55867.0,12420.0,22.23,208159.2,16.76,1.91,0.0
IA1437,2715 DAYTON AVENUE,AMES,IA,50010-9683,42.059112,-93.581527,7982034,21440.0,21440.0,100.0,376774.26,17.57,1.92,0.42
MI1830,300 S. FRONT STREET,MARQUETTE,MI,49855-4643,46.541588,-87.393389,GSA,21013.0,6472.0,30.8,125319.29,19.36,1.92,1.92
NE1362,5940 S 58TH ST,LINCOLN,NE,68516-3639,40.752702,-96.64192,6248179,8235.0,8235.0,100.0,101234.96,12.29,1.92,0.0
IN1797,5726 PROFESSIONAL CIRCLE,INDIANAPOLIS,IN,46241-5012,39.73124,-86.258454,554587,25200.0,8419.0,33.41,150538.3,17.88,1.93,0.0
SD1358,5020 BROADBAND LANE,SIOUX FALLS,SD,57108-2224,43.499589,-96.782815,GSA,10154.0,10154.0,100.0,193160.57,19.02,1.93,0.0
CA7512,555 12TH STREET,OAKLAND,CA,94612-3627,37.803896,-122.274513,532350,485039.0,20096.0,4.14,819143.94,40.76,1.93,1.08
CA6739,3 HUTTON CENTER DRIVE,SANTA ANA,CA,92707-5781,33.699324,-117.864896,280197,194282.0,12882.0,6.63,432088.96,33.54,1.94,0.0
NM1467,3005 E CAMINO DEL BOSQUE,SILVER CITY,NM,88061-7863,32.789638,-108.243483,GSA,30581.0,30581.0,100.0,506720.39,16.57,1.94,1.94
WV1124,1206 QUARRIER ST,CHARLESTON,WV,25301-1810,38.34596,-81.629916,5786976,9363.0,3565.0,38.08,51400.34,14.42,1.94,0.19
MD0458,2200 BROENING HIGHWAY,BALTIMORE,MD,21224-6623,39.264716,-76.543053,139871,161109.0,9271.0,5.75,201733.41,21.76,1.94,1.67
AL2181,8400 AIRPORT BLVD,MOBILE,AL,36608-9603,30.677958,-88.23936,GSA,150313.0,7215.0,4.8,346539.68,48.03,1.95,0.0
DC0319,1301 NEW YORK AVE,WASHINGTON,DC,20005-4701,38.90026,-77.029721,129660,201281.0,201281.0,100.0,1.019003398E7,50.63,1.95,1.95
IN1835,702 WHEATLAND ROAD,VINCENNES,IN,47591-3620,38.6891186,-87.488075,GSA,3900.0,3900.0,100.0,81691.77,20.95,1.95,0.46
KY2083,HIGHWAY 25 EAST,BARBOURVILLE,KY,40906-1319,36.8648182,-83.949309,GSA,19916.0,19916.0,100.0,239608.02,12.03,1.95,0.0
TX2565,700 N. PEARL STREET,DALLAS,TX,75201-7824,32.786765,-96.795948,409630,535664.0,31179.0,5.82,569000.54,18.25,1.95,0.0
WA7829,9594 MICKELBERRY RD NW,SILVERDALE,WA,98383-8339,47.649822,-122.682248,6055139,11417.0,11417.0,100.0,279716.5,24.5,1.95,1.95
CA7118,3403 10TH STREET,RIVERSIDE,CA,92501-3670,33.978354,-117.372336,201986,131121.0,5040.0,3.84,195387.34,38.77,1.96,0.0
FL3072,5835 BLUE LAGOON DRIVE,MIAMI,FL,33126-2067,25.78278,-80.291185,379408,57565.0,3440.0,5.98,91864.38,26.7,1.96,0.0
TX2233,1999 BRYAN STREET,DALLAS,TX,75201-3136,32.784668,-96.796598,409757,723963.0,118727.0,16.4,2316604.51,19.51,1.96,1.5
MD0211,3361 75TH AVENUE,LANDOVER,MD,20785-1510,38.934757,-76.882246,142456,129930.0,31284.0,24.08,247760.07,7.92,1.97,1.97
DC0534,"1325 G ST, NW",WASHINGTON,DC,20005-3104,38.898267,-77.030155,94482,206563.0,60860.0,29.46,2879412.04,47.31,1.98,1.94
WV0181,882 T J JACKSON DRIVE,FALLING WATERS,WV,25419-9549,39.541028,-77.917603,GSA,40348.0,40348.0,100.0,551135.45,13.66,1.98,1.65
VA0313,1110 N. GLEBE RD,ARLINGTON,VA,22201-4795,38.88393,-77.116689,137316,222951.0,115640.0,51.87,3919164.75,33.89,1.98,1.98
PA0476,1265 WAYNE AVENUE,INDIANA,PA,15701-3501,40.608052,-79.162258,GSA,44364.0,9982.0,22.5,180715.63,18.1,1.98,0.52
VA1450,1411-1421 JEFFERSON DAVIS DRIVE,ARLINGTON,VA,22202-3231,38.855662,-77.056036,137596,278332.0,76512.0,27.49,2900451.08,37.91,1.99,1.99
HI5729,HONOLULU INTERNATIONAL AIRPORT,HONOLULU,HI,96820-9998,21.332898,-157.921418,7760754,23215.0,23215.0,100.0,995296.32,42.87,1.99,0.22
NC2310,2835 CHARLES BLVD.,GREENVILLE,NC,27858-5934,35.57641858,-77.35436734,GSA,12534.0,12534.0,100.0,210595.52,16.8,1.99,0.0
DC0448,"1111 19TH ST., NW",WASHINGTON,DC,20036-3603,38.904042,-77.043437,129179,252014.0,64665.0,25.66,2392846.58,37.0,1.99,0.0
CA8059,35 PENNY LANE,WATSONVILLE,CA,95076-6032,36.93021,-121.77839,6124667,15338.0,3292.0,21.46,113696.08,34.54,2.0,2.0
CA7309,1500 BROADWAY,OAKLAND,CA,94612-2002,37.805557,-122.270321,330683,118098.0,23076.0,19.54,698736.96,30.28,2.0,0.0
CA6460,2000 EMBARCADERO,OAKLAND,CA,94606-5334,37.780652,-122.242715,330406,110000.0,11547.0,10.5,328064.16,28.41,2.0,0.0
CA6032,221 MAIN STREET,SAN FRANCISCO,CA,94105-1906,37.790365,-122.393076,320620,363452.0,4581.0,1.26,108857.79,23.76,2.0,0.0
DC0397,3365 V ST NE,WASHINGTON,DC,20018-1526,38.918559,-76.959432,130357,173677.0,14370.0,8.27,179809.15,12.51,2.0,2.0
GA2271,4360 SHACKLEFORD RD,NORCROSS,GA,30093-2912,33.938807,-84.151226,GSA,21034.0,21034.0,100.0,334269.11,15.89,2.0,0.0
IL2470,2443 WARRENVILLE ROAD,LISLE,IL,60532-3673,41.808341,-88.102511,205128,148063.0,79407.0,53.63,2268893.2,28.57,2.0,2.0
LA1502,800 W COMMERCE RD,NEW ORLEANS,LA,70123-3328,29.9549499,-90.184334,GSA,91409.0,37176.0,40.67,743520.0,20.0,2.0,0.0
MI2088,1720 S. MITCHELL ST.,CADILLAC,MI,49601-8533,44.234267,-85.396311,GSA,3559.0,3559.0,100.0,113490.05,31.89,2.0,1.0
NJ4613,252-274 SPRINGFIELD AVE,NEWARK,NJ,07103-2913,40.734297,-74.190264,GSA,12640.0,12640.0,100.0,607959.58,48.1,2.0,0.0
NM1532,1208 ARCINEIGA,CLOVIS,NM,88101-3801,34.426179,-103.191381,GSA,5680.0,5680.0,100.0,121641.04,21.42,2.0,2.0
OH2202,6480 DOUBLETREE AVENUE,COLUMBUS,OH,43229-1111,40.099675,-82.98758,5859971,22082.0,22082.0,100.0,411411.65,18.63,2.0,0.0
TN2033,220 GREAT CIRCLE RD,NASHVILLE,TN,37228-1705,36.194049,-86.791953,812337,76134.0,6285.0,8.26,76802.64,12.22,2.0,0.0
VA0610,1600 NORTH COALTER STREET,STAUNTON,VA,24401-2566,38.168348,-79.050776,7398123,23000.0,5887.0,25.6,79228.67,13.46,2.0,0.0
GA2289,3719 NORTH PEACHTREE ROAD,CHAMBLEE,GA,30341-2241,33.900987,-84.294228,645566,122600.0,121956.0,99.47,2132457.88,17.49,2.0,0.0
WV0266,130 EAST BURR BOULEVARD,KEARNEYSVILLE,WV,25430-4793,39.35892885,-77.85813991,,11452.0,11452.0,100.0,281689.75,24.6,2.0,0.5
MO1801,400 S. 18TH STREET,ST. LOUIS,MO,63103-2265,38.625728,-90.207444,727372,131675.0,131675.0,100.0,1921124.51,14.59,2.01,1.9
VA0519,201 PRINCE FREDERICK DRIVE,WINCHESTER,VA,22602-4373,39.153545,-78.149608,8030970,106298.0,106298.0,100.0,1705907.7,16.05,2.01,0.0
PA0621,295 N. KERRWOOD DRIVE,HERMITAGE,PA,16148-5207,41.235552,-80.463121,5660727,24997.0,5854.0,23.42,93708.8,16.01,2.02,0.0
CT3322,425 MAIN STREET,MIDDLETOWN,CT,06457-3347,41.561976,-72.650751,1217603,20734.0,5500.0,26.53,113485.6,20.63,2.02,0.02
KY1704,I-75 & DANIEL BOONE PKWY,LONDON,KY,40741-9622,37.1411091,-84.118482,GSA,4276.0,4276.0,100.0,87195.98,20.39,2.02,0.0
TX2340,2207 BEDELL STREET,DEL RIO,TX,78840-8007,29.391748,-100.901611,7855614,6175.0,6175.0,100.0,125935.28,20.39,2.02,0.0
PA0573,330 PINE ST.,WILLIAMSPORT,PA,17701-6261,41.240978,-77.003073,6923748,43000.0,4485.0,10.43,53762.39,11.99,2.03,0.0
CO1885,"1600 BROADWAY,",DENVER,CO,80202-4927,39.742042,-104.987398,393579,431963.0,32500.0,7.52,833915.9,25.66,2.03,0.36
MI1920,432 N. SAGINAW,FLINT,MI,48502-2013,43.019592,-83.693517,6282779,278748.0,5632.0,2.02,111636.91,19.82,2.03,0.0
DC0569,550 12TH STREET SW,WASHINGTON,DC,20472-0001,38.887379,-77.02029,478492,427463.0,427463.0,100.0,1.620380503E7,37.91,2.03,2.03
NY6487,230 WASHINGTON AVE EXT,ALBANY,NY,12203-5390,42.70412,-73.857571,6075252,21770.0,6581.0,30.23,96443.22,14.65,2.04,0.0
VA0897,4301 NORTH FAIRFAX DRIVE,ARLINGTON,VA,22203-1627,38.882223,-77.112749,137309,273920.0,35300.0,12.89,1199959.98,33.99,2.04,2.04
WA7593,2201 6TH AVE,SEATTLE,WA,98121-1857,47.615932,-122.340961,470290,256432.0,114668.0,44.72,2609684.54,22.76,2.04,2.04
KY3057,10503 TIMBERWOOD CIRCLE,LOUISVILLE,KY,40223-5318,38.233811,-85.571122,65497,61680.0,10770.0,17.46,154344.2,14.33,2.04,0.0
TX2568,1155 WESTMORELAND,EL PASO,TX,79925-5659,31.77949,-106.386862,5326978,58104.0,3600.0,6.2,46890.02,13.03,2.04,0.0
MO1877,TWO CITYPLACE DRIVE,CREVE COEUR,MO,63141-7096,38.666906,-90.44082,497547,117603.0,3885.0,3.3,101981.25,26.25,2.05,0.0
VA0545,300 CUMMINGS ST.,ABINGDON,VA,24210-3208,36.70760817,-81.97663952,GSA,18380.0,6433.0,35.0,108055.34,16.8,2.05,0.0
WV0250,146 EAST FIRST AVENUE,WILLIAMSON,WV,25661-3618,37.671972,-82.278654,8041938,6325.0,6325.0,100.0,165883.66,26.23,2.05,2.05
CA6969,1055 CORPORATE CENTER DRIVE,MONTEREY PARK,CA,91754-7642,34.050434,-118.162901,254562,53148.0,7068.0,13.3,201547.99,28.52,2.05,0.0
IL2454,3101 CONSTITUTION DRIVE,SPRINGFIELD,IL,62707-6728,39.748834,-89.711296,GSA,29900.0,29900.0,100.0,600885.14,20.1,2.05,2.05
PA0632,"ONE PROGRESS PLAZA, SUITE 3",TOWANDA,PA,18848-1656,41.76902,-76.44844,GSA,52855.0,5814.0,11.0,47320.0,8.14,2.05,0.0
PA6872,100 W MAIN STREET,LANSDALE,PA,19446-2019,40.24253,-75.285364,297569,56484.0,3310.0,5.86,61810.56,18.67,2.05,0.0
VA1545,200 STOVALL STREET,ALEXANDRIA,VA,22332-0001,38.803642,-77.072627,137892,640000.0,606575.0,94.78,1.766032587E7,29.11,2.05,1.02
AL2024,1110 MONTLIMAR DR,MOBILE,AL,36609-1723,30.66805,-88.133335,GSA,197330.0,19141.0,9.7,400591.53,20.93,2.05,0.61
CA7617,1533 LAKEWOOD,MODESTO,CA,95355-3576,37.666336,-120.939431,8044242,9472.0,9472.0,100.0,291797.92,30.81,2.05,0.05
MD0744,1099 WINTERSON ROAD,LINTHICUM HGHTS,MD,21090-2216,39.204879,-76.67683,132781,70569.0,3500.0,4.96,79971.89,22.85,2.05,2.05
NY7271,100 CHESTNUT STREET,ROCHESTER,NY,14604-2419,43.15517,-77.603172,1438779,351400.0,31241.0,8.89,644859.04,20.64,2.06,1.03
VA0691,320 W. COMMONWEALTH BOULEVARD,MARTINSVILLE,VA,24112-1823,36.697157,-79.881724,8027083,7475.0,7475.0,100.0,149557.09,20.01,2.07,2.07
WV0221,210 KANAWHA BLVD,CHARLESTON,WV,25302-2201,38.358015,-81.648675,5814085,5635.0,5635.0,100.0,174326.87,30.94,2.07,0.0
DC0295,1120 VERMONT AVE NW,WASHINGTON,DC,20005-3523,38.904392,-77.032679,129252,444235.0,357194.0,80.41,1.530156681E7,42.84,2.07,2.07
MD0805,4550 MONTGOMERY AVENUE,BETHESDA,MD,20814-3304,38.983987,-77.091474,131214,374466.0,14962.0,4.0,452387.08,30.24,2.08,2.08
AL2214,1972 GADSDEN HIGHWAY,BIRMINGHAM,AL,35235-3227,33.609456,-86.6273,GSA,16544.0,16544.0,100.0,305135.31,18.44,2.08,0.0
CA0292,"AIR MAIL FACILITY, RD 6",SAN FRANCISCO,CA,94128-9991,37.6239079,-122.3815924,GSA,10422.0,10422.0,100.0,224223.09,21.51,2.08,0.0
CA7997,200 S SAN PEDRO ST,LOS ANGELES,CA,90012-3838,34.049298,-118.241698,257457,50000.0,13750.0,27.5,606521.11,44.11,2.08,0.08
CO1866,1049 NORTH ACADEMY BOULEVARD,COLORADO SPRINGS,CO,80909-4401,38.847749,-104.757263,GSA,80586.0,18696.0,23.2,349002.39,18.67,2.08,0.0
HI7207,1601 KAPIOLANI BLVD,HONOLULU,HI,96814-4704,21.291891,-157.839795,967510,84455.0,52306.0,61.93,1975392.35,37.77,2.08,0.0
IL2495,"9450 W. BRYN MAWR, SUITE 650",ROSEMONT,IL,60018-5248,41.980615,-87.861481,144691,148927.0,12045.0,8.09,371615.25,30.85,2.08,0.0
LA1327,611 BROAD ST,LAKE CHARLES,LA,70601-4380,30.228613,-93.212865,GSA,57138.0,57138.0,100.0,953107.88,16.68,2.08,0.0
MA5684,FOUR COPLEY PLACE,BOSTON,MA,02116-6504,42.346747,-71.076625,222843,203402.0,28020.0,13.78,849316.23,30.31,2.08,0.08
NC2508,3117 POPLARWOOD CT,RALEIGH,NC,27604-1009,35.818762,-78.603764,67834,43152.0,9669.0,22.41,156276.01,16.16,2.08,0.0
NY7439,127 WEST STATE STREET,ITHACA,NY,14850-5427,42.439486,-76.499486,5623082,24723.0,3986.0,16.12,119637.55,30.01,2.08,0.0
OK1456,110 W. 7TH STREET,TULSA,OK,74119-1029,36.148929,-95.990818,1048918,474073.0,39975.0,8.43,677721.5,16.95,2.08,2.08
TX2345,15431 W VANTAGE PARKWAY,HOUSTON,TX,77032-1923,29.94291,-95.366453,238034,56850.0,31419.0,55.27,188514.0,6.0,2.08,0.0
VA0676,1500 PANTOPS MOUNTAIN DRIVE,CHARLOTTESVILLE,VA,22911-8829,38.027141,-78.438704,GSA,38790.0,25679.0,66.2,581472.8,22.64,2.08,2.08
VA0703,2551 ELTHAM AVENUE,NORFOLK,VA,23513-2505,36.878445,-76.221921,935290,90682.0,5835.0,6.43,93463.6,16.02,2.08,0.0
WA7516,800 5TH AVE,SEATTLE,WA,98104-3176,47.605167,-122.330489,470539,934115.0,10929.0,1.17,446308.18,40.84,2.08,2.08
VA0870,DULLES PARKWAY,DULLES AIRPORT,VA,20166-7506,38.95453208,-77.44772997,,11557.0,11557.0,100.0,842198.3,72.87,2.08,0.0
CT3403,960 MAIN STREET,HARTFORD,CT,06103-1224,41.768308,-72.672921,1211247,850000.0,25578.0,3.01,536997.26,20.99,2.08,0.0
CA7600,600 WILSHIRE BLVD,LOS ANGELES,CA,90017-3212,34.04799,-118.255961,248795,311036.0,16652.0,5.35,452711.93,27.19,2.09,0.0
OR6620,601 SW 2ND AVENUE,PORTLAND,OR,97204-3154,45.515263,-122.675425,717039,398412.0,14514.0,3.64,418198.36,28.81,2.09,2.09
CA6902,355 GELLERT BLVD,DALY CITY,CA,94015-2665,37.666128,-122.46867,332735,48492.0,10548.0,21.75,400581.58,37.98,2.09,2.09
OH2011,1225 WOODLAWN AVE,CAMBRIDGE,OH,43725-3094,40.011348,-81.581996,7332233,15198.0,6706.0,44.12,90652.94,13.52,2.09,0.32
CA7490,1735 TECHNOLOGY DR,SAN JOSE,CA,95110-1313,37.366086,-121.917631,306001,151548.0,15477.0,10.21,450224.23,29.09,2.1,0.1
CA7324,23504 LYONS AVENUE,NEWHALL,CA,91321-2500,34.37949,-118.544403,247711,61203.0,4797.0,7.84,129519.0,27.0,2.1,0.0
TX2276,2785 ALTA MESA BLVD,FORT WORTH,TX,76133-5803,32.648808,-97.359221,424899,36000.0,8940.0,24.83,133210.53,14.9,2.1,2.1
OH2147,120 WEST THIRD STREET,DAYTON,OH,45402-1872,39.759164,-84.193937,63004,58089.0,46401.0,79.88,1582497.68,34.1,2.11,1.58
SD1361,2329 N CAREER AVE,SIOUX FALLS,SD,57107-1301,43.571134,-96.779647,GSA,37723.0,3810.0,10.1,71375.5,18.73,2.11,0.0
GA2267,9180 MARTIN LUTHER KING AVENUE,COVINGTON,GA,30014-9999,33.5840197,-83.8343147,7755585,9604.0,9604.0,100.0,179418.34,18.68,2.11,0.0
KY3040,103 BELINDA DRIVE,DANVILLE,KY,40422-9998,37.627206,-84.765368,GSA,8089.0,8089.0,100.0,170964.41,21.14,2.11,0.0
CA7427,12121 WILSHIRE BOULEVARD,LOS ANGELES,CA,90025-1268,34.043966,-118.467678,246975,310000.0,20422.0,6.59,819524.69,40.13,2.12,2.12
AZ7128,396 N. CAMINO MERCADO,CASA GRANDE,AZ,85222-5760,32.879077,-111.692468,GSA,16843.0,16843.0,100.0,611590.38,36.31,2.12,0.0
CA6227,480 SAN ANTONIO ROAD,MOUNTAIN VIEW,CA,94040-1251,37.404275,-122.111894,303866,40328.0,7236.0,17.94,199135.37,27.52,2.12,0.12
CA6504,2400 E KATELLA AVE,ANAHEIM,CA,92806-5945,33.805536,-117.883368,280038,260817.0,6837.0,2.62,170539.51,24.94,2.12,0.0
PA0774,80 REGINA DRIVE,CRANBERRY,PA,16319-3144,41.349152,-79.716207,6133361,24000.0,7722.0,32.18,219609.18,28.44,2.12,2.12
VA0613,115 LAKEVIEW PARKWAY,SUFFOLK,VA,23434-7561,36.884991,-76.425748,5376598,115783.0,71063.0,61.38,1409512.72,19.83,2.12,2.12
CA6716,2425 LA BREUCHERIE RD.,IMPERIAL,CA,92251-9501,32.82903107,-115.57905005,1394819,12075.0,12075.0,100.0,241889.93,20.03,2.13,0.0
LA1296,401 EDWARDS ST,SHREVEPORT,LA,71101-3289,32.514382,-93.749553,1443720,343362.0,42287.0,12.32,618126.26,14.62,2.13,1.27
MD1622,177-179 ADMIRAL COCHRAN,ANNAPOLIS,MD,21401-7307,38.973937,-76.550365,132638,36220.0,22491.0,62.1,601488.92,26.74,2.13,0.0
IL2217,111 N CANAL ST,CHICAGO,IL,60606-7201,41.883524,-87.63977,144438,741000.0,111605.0,15.06,3373889.48,30.23,2.13,0.13
CA7663,150 ALMADEN BLVD,SAN JOSE,CA,95113-2000,37.331707,-121.893059,308014,200752.0,24120.0,12.01,1069995.93,44.36,2.13,0.0
DC0388,1331 F STREET NW,WASHINGTON,DC,20004-1107,38.897334,-77.030326,129201,119226.0,80992.0,67.93,3669280.07,45.3,2.14,2.14
TX2160,17625 EL CAMINO REAL,HOUSTON,TX,77058-3052,29.549171,-95.109335,240685,76694.0,8821.0,11.5,162299.41,18.4,2.14,1.85
WA7767,801 FRUITVALE BLVD,YAKIMA,WA,98902-1467,46.612574,-120.524226,GSA,11600.0,11600.0,100.0,212245.16,18.3,2.14,0.0
HI6697,3375 KOAPAKA,HONOLULU,HI,96819-1800,21.336281,-157.916969,1285038,775000.0,36124.0,4.66,1166190.48,32.28,2.14,0.68
PA0576,13000 TOWNSEND ROAD,PHILADELPHIA,PA,19154-1026,40.105738,-74.979608,GSA,141223.0,141223.0,100.0,2153014.31,15.25,2.15,2.15
LA1429,6100 CORPORATE BLVD,BATON ROUGE,LA,70808-2717,30.423408,-91.128677,6669861,48000.0,4767.0,9.93,142556.73,29.9,2.15,0.0
OK1401,410 OPAL ST,CLINTON,OK,73601-4628,35.507327,-98.965429,GSA,5623.0,5623.0,100.0,84473.7,15.02,2.16,2.16
VA0899,1175 HERNDON PARKWAY,HERNDON,VA,20170-5522,38.96404001,-77.40188213,135511,33143.0,6611.0,19.95,126356.05,19.11,2.16,2.16
CA6665,11827 VENTURA BLVD,LOS ANGELES,CA,91604-2618,34.142395,-118.390125,249853,14464.0,4319.0,29.86,120000.0,27.78,2.16,2.16
CA0278,1200 BAYHILL DRIVE,SAN BRUNO,CA,94066-3058,37.628166,-122.422562,333432,54198.0,11240.0,20.74,350273.0,31.16,2.16,0.0
GA2101,433 WALNUT STREET,MACON,GA,31201-3407,32.83763,-83.624128,7986094,10260.0,10260.0,100.0,142473.38,13.89,2.16,0.0
MO1939,15 SUNNEN DRIVE,MAPLEWOOD,MO,63143-3819,38.606852,-90.329371,497568,71288.0,8300.0,11.64,192477.24,23.19,2.16,0.0
MS2174,2109 UNIVERSITY AVE,OXFORD,MS,38655-3521,34.361185,-89.499192,GSA,14764.0,14764.0,100.0,447421.03,30.3,2.16,0.0
NM1502,5338 MONTGOMERY BLVD,ALBUQUERQUE,NM,87109-1338,35.130843,-106.583622,,69932.0,58499.0,83.65,581116.23,9.93,2.16,0.0
OH2314,"6431 ALUM CREEK DRIVE, SUITE A",GROVEPORT,OH,43125-9650,39.836491,-82.933609,689310,18000.0,4884.0,27.13,104739.7,21.45,2.16,2.16
PA6932,315 S. ALLEN ST.,STATE COLLEGE,PA,16801-4849,40.792121,-77.858022,,7820.0,6026.0,77.06,83712.63,13.89,2.16,2.16
WI1715,732 LOIS DRIVE,SUN PRAIRIE,WI,53590-1100,43.189745,-89.233799,GSA,3924.0,3924.0,100.0,55350.67,14.11,2.16,0.0
WV0170,1021 NATIONAL RD.,WHEELING,WV,26003-5779,40.07847,-80.688301,1470906,10800.0,4025.0,37.27,78793.98,19.58,2.16,0.0
WV0257,55 MERIDIAN PARKWAY,MARTINSBURG,WV,25404-5422,39.482636,-77.959053,8323264,19762.0,4280.0,21.66,85996.68,20.09,2.16,0.0
NJ4360,200 SHEFFIELD ST,MOUNTAINSIDE,NJ,07092-2314,40.684124,-74.338006,175257,104551.0,54466.0,52.1,1318820.07,24.21,2.16,0.0
IL2279,1515 5TH AVENUE,MOLINE,IL,61265-1367,41.506303,-90.516062,5566320,95280.0,7556.0,7.93,152048.38,20.12,2.17,0.33
DC0392,501 3RD ST NW,WASHINGTON,DC,20001-2760,38.896124,-77.015151,129700,215459.0,69908.0,32.45,2695060.26,38.55,2.17,2.17
NY7035,601 WEST 26TH ST,NEW YORK-MANHATTAN,NY,10001-1101,40.751022,-74.00613,157552,2700000.0,250395.0,9.27,1.46920401E7,58.68,2.17,2.17
GA2630,101 MARIETTA ST.,ATLANTA,GA,30303-2720,33.756532,-84.392166,440793,638731.0,41886.0,6.56,939258.4,22.42,2.17,0.45
DC0712,1201-1225 NEW YORK AVENUE,WASHINGTON,DC,20005-6156,38.900831,-77.028105,129233,299262.0,234243.0,78.27,9860280.91,42.09,2.17,2.17
WA7882,1211 SE CARDINAL CT,VANCOUVER,WA,98683-9658,45.612668,-122.495367,735198,42778.0,19008.0,44.43,483476.77,25.44,2.18,2.18
VA0329,1555 WILSON BLVD,ARLINGTON,VA,22209-2405,38.894507,-77.076141,137370,154922.0,23081.0,14.9,846209.4,36.66,2.18,2.15
MN1577,380 JACKSON ST. E,SAINT PAUL,MN,55101-3883,44.948491,-93.089886,1054312,217992.0,48233.0,22.13,1031338.6,21.38,2.18,0.24
TX2199,7141 OFFICE CITY DR,HOUSTON,TX,77087-2745,29.70126,-95.29209,115004,22457.0,17852.0,79.49,263534.47,14.76,2.19,0.19
VA0878,1300 N 17TH ST,ARLINGTON,VA,22209-3801,38.89402,-77.072512,137340,387724.0,33178.0,8.56,1108619.59,33.41,2.2,2.2
DC0385,1425 NEW YORK AVE NW,WASHINGTON,DC,20005-2108,38.899269,-77.032541,129972,276018.0,272880.0,98.86,1.169924248E7,42.87,2.2,2.2
FL3369,5900 LAKE ELLENOR DR,ORLANDO,FL,32809-4634,28.470673,-81.403454,380797,135832.0,24728.0,18.2,454995.2,18.4,2.2,0.7
WA7890,500 EAST BROADWAY,VANCOUVER,WA,98660-3321,45.628804,-122.672819,715785,70353.0,4457.0,6.34,118681.71,26.63,2.2,0.0
CA6876,615 NASH STREET,EL SEGUNDO,CA,90245-2825,33.9308408,-118.3875172,GSA,50787.0,5485.0,10.8,121602.45,22.17,2.2,0.0
TN2190,2513 WESLEY STREET,JOHNSON CITY,TN,37601-1762,36.354712,-82.372066,GSA,15022.0,7481.0,49.8,98767.23,13.2,2.2,0.0
CA6124,7677 OAKPORT ST,OAKLAND,CA,94621-1929,37.746267,-122.201889,324758,263833.0,19172.0,7.27,588291.8,30.68,2.21,0.12
NC2446,4930 OLD PAGE ROAD,RESEARCH TRIANGLE PARK,NC,27703-8089,35.9692455,-79.044073,GSA,71359.0,49951.0,70.0,340549.5,6.82,2.21,0.0
DC0432,1120 20TH ST NW,WASHINGTON,DC,20036-3406,38.904117,-77.044932,129189,333483.0,30908.0,9.27,1286810.02,41.63,2.21,2.21
RI7105,10 DORRANCE STREET,PROVIDENCE,RI,02903-2018,41.824663,-71.413138,1075994,203800.0,17570.0,8.62,363718.32,20.7,2.21,0.0
