Comparison	PathID.1	Pathway	Group1	Sample1	Symbol1	LFPKM1	Stdres1	Interaction	Group2	Sample2	Symbol2	LFPKM2	Stdres2
stem.strom	mmu04514N	Cell adhesion molecules (CAMs) (Epithelial Tight Junction)	stem	CD34p_Flk2n	Cldn14	0.0234112188278026	3.272323596	---	strom	Pecam	Cldn5	8.60292522513035	-4.402094185
stem.strom	mmu04514Q	Cell adhesion molecules (CAMs) (Myoblasts)	stem	CD34p_Flk2n	Cdh4	0.00486160214714437	-4.461042568	-->	strom	Pecam	Cdh4	2.6292726790171	-4.461042568
stem.strom	mmu04630	Jak-STAT signaling pathway	stem	CD34p_Flk2n	Gh	0.166102249606104	4.427972459	---	strom	Pecam	Il13ra2	5.45588610498791	-4.577406265
stem.strom	mmu04630	Jak-STAT signaling pathway	stem	CD34p_Flk2n	Gh	0.166102249606104	4.427972459	---	strom	Pecam	Lepr	5.15617411114032	-3.539635028
stem.strom	mmu04630	Jak-STAT signaling pathway	stem	CD34p_Flk2n	Gh	0.166102249606104	4.427972459	---	strom	Pecam	Osmr	5.30891781247728	-4.780650579
stem.strom	mmu04722	Neurotrophin signaling pathway	stem	CD34p_Flk2n	Ntf3	0	-9.160082706	-->	strom	Pecam	Ntrk2	1.76424423024496	-3.032971032
stem.strom	mmu04722	Neurotrophin signaling pathway	stem	CD34p_Flk2n	Ntrk2	0.0319484526597886	-3.032971032	<--	strom	Pecam	Ntf3	2.62739905640611	-9.160082706
stem.strom	mmu04722	Neurotrophin signaling pathway	stem	CD34p_Flk2n	Ntrk3	0	-7.887589284	<--	strom	Pecam	Ntf3	2.62739905640611	-9.160082706
stem.strom	mmu04010A	MAPK signaling pathway (Classical)	stem	CD34p_Flk2n	Ngf	0	-11.11800797	-->	strom	SDF	Ntrk2	2.08419015485352	-4.055916603
stem.strom	mmu04010A	MAPK signaling pathway (Classical)	stem	CD34p_Flk2n	Ntf3	0	-11.02434214	-->	strom	SDF	Ntrk2	2.08419015485352	-4.055916603
stem.strom	mmu04010A	MAPK signaling pathway (Classical)	stem	CD34p_Flk2n	Ntrk2	0.0319484526597886	-4.055916603	<--	strom	SDF	Ngf	1.2165728214017	-11.11800797
stem.strom	mmu04010A	MAPK signaling pathway (Classical)	stem	CD34p_Flk2n	Ntrk2	0.0319484526597886	-4.055916603	<--	strom	SDF	Ntf3	1.10060095089377	-11.02434214
stem.strom	mmu04060A	Cytokine-cytokine receptor interaction (Chemokines)	stem	CD34p_Flk2n	Cxcr7	0.0614803715812149	-4.957353681	<--	strom	SDF	Cxcl12	8.46045999196043	-3.721682372
stem.strom	mmu04060A	Cytokine-cytokine receptor interaction (Chemokines)	stem	CD34p_Flk2n	Cxcl12	1.50687101978246	-3.721682372	-->	strom	SDF	Cxcr7	4.90054322167686	-4.957353681
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2n	Sfrp4	0.588266333703203	-3.532423961	--|	strom	SDF	Wnt11	2.12980064549356	-4.665117259
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2n	Sfrp4	0.588266333703203	-3.532423961	--|	strom	SDF	Wnt2	1.08114870999424	-3.350218103
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2n	Sfrp4	0.588266333703203	-3.532423961	--|	strom	SDF	Wnt9a	1.0762512326186	-3.064049393
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2n	Wnt11	0.0149122657129625	-4.665117259	|--	strom	SDF	Sfrp4	5.84786415246605	-3.532423961
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2n	Wnt11	0.0149122657129625	-4.665117259	|--	strom	SDF	Wif1	1.80041331263876	-11.52233974
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2n	Wnt2	0.0328034655884974	-3.350218103	|--	strom	SDF	Sfrp4	5.84786415246605	-3.532423961
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2n	Wnt2	0.0328034655884974	-3.350218103	|--	strom	SDF	Wif1	1.80041331263876	-11.52233974
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2n	Wnt4	0.0149778029790758	-3.020189135	|--	strom	SDF	Sfrp4	5.84786415246605	-3.532423961
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2n	Wnt4	0.0149778029790758	-3.020189135	|--	strom	SDF	Wif1	1.80041331263876	-11.52233974
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2n	Wnt5a	0.0363934702187751	-3.147847895	|--	strom	SDF	Sfrp4	5.84786415246605	-3.532423961
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2n	Wnt5a	0.0363934702187751	-3.147847895	|--	strom	SDF	Wif1	1.80041331263876	-11.52233974
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2n	Wif1	0	-11.52233974	--|	strom	SDF	Wnt11	2.12980064549356	-4.665117259
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2n	Wif1	0	-11.52233974	--|	strom	SDF	Wnt2	1.08114870999424	-3.350218103
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2n	Wif1	0	-11.52233974	--|	strom	SDF	Wnt9a	1.0762512326186	-3.064049393
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2n	Wnt16	0	-8.004029446	|--	strom	SDF	Sfrp4	5.84786415246605	-3.532423961
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2n	Wnt16	0	-8.004029446	|--	strom	SDF	Wif1	1.80041331263876	-11.52233974
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2n	Fzd10	0	-9.440267897	|--	strom	SDF	Sfrp4	5.84786415246605	-3.532423961
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2n	Fzd10	0	-9.440267897	<--	strom	SDF	Wnt11	2.12980064549356	-4.665117259
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2n	Fzd10	0	-9.440267897	<--	strom	SDF	Wnt2	1.08114870999424	-3.350218103
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2n	Fzd10	0	-9.440267897	<--	strom	SDF	Wnt9a	1.0762512326186	-3.064049393
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2n	Wnt9a	0.0473281461849295	-3.064049393	|--	strom	SDF	Sfrp4	5.84786415246605	-3.532423961
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2n	Wnt9a	0.0473281461849295	-3.064049393	|--	strom	SDF	Wif1	1.80041331263876	-11.52233974
stem.strom	mmu04310B	Wnt signaling pathway (Planar Cell Polarity)	stem	CD34p_Flk2n	Fzd10	0	-9.440267897	<--	strom	SDF	Wnt11	2.12980064549356	-4.665117259
stem.strom	mmu04310B	Wnt signaling pathway (Planar Cell Polarity)	stem	CD34p_Flk2n	Fzd10	0	-9.440267897	<--	strom	SDF	Wnt2	1.08114870999424	-3.350218103
stem.strom	mmu04310B	Wnt signaling pathway (Planar Cell Polarity)	stem	CD34p_Flk2n	Fzd10	0	-9.440267897	<--	strom	SDF	Wnt9a	1.0762512326186	-3.064049393
stem.strom	mmu04310C	Wnt signaling pathway (Wnt/Ca2+)	stem	CD34p_Flk2n	Fzd10	0	-9.440267897	<--	strom	SDF	Wnt11	2.12980064549356	-4.665117259
stem.strom	mmu04310C	Wnt signaling pathway (Wnt/Ca2+)	stem	CD34p_Flk2n	Fzd10	0	-9.440267897	<--	strom	SDF	Wnt2	1.08114870999424	-3.350218103
stem.strom	mmu04310C	Wnt signaling pathway (Wnt/Ca2+)	stem	CD34p_Flk2n	Fzd10	0	-9.440267897	<--	strom	SDF	Wnt9a	1.0762512326186	-3.064049393
stem.strom	mmu04350	TGF-beta signaling pathway	stem	CD34p_Flk2n	Bmp5	0.0200513921125037	-4.38614772	|--	strom	SDF	Chrd	1.0561881202559	-5.601705095
stem.strom	mmu04350	TGF-beta signaling pathway	stem	CD34p_Flk2n	Chrd	0.00165948621025829	-5.601705095	--|	strom	SDF	Bmp5	2.03913488369578	-4.38614772
stem.strom	mmu04350	TGF-beta signaling pathway	stem	CD34p_Flk2n	Dcn	0.470386926341719	-5.158303252	--|	strom	SDF	Tgfb2	1.76067231695491	-3.53652147
stem.strom	mmu04350	TGF-beta signaling pathway	stem	CD34p_Flk2n	Tgfb2	0.0486353132724076	-3.53652147	|--	strom	SDF	Dcn	9.01935442947262	-5.158303252
stem.strom	mmu04514D	Cell adhesion molecules (CAMs) (Endothelial Tight Junction)	stem	CD34p_Flk2n	Cldn5	0.139500928814354	-3.310242721	---	strom	SDF	Cldn5	2.81777877370093	-3.310242721
stem.strom	mmu04514D	Cell adhesion molecules (CAMs) (Endothelial Tight Junction)	stem	CD34p_Flk2n	Cldn14	0.0234112188278026	5.373960484	---	strom	SDF	Cldn5	2.81777877370093	-3.310242721
stem.strom	mmu04514D	Cell adhesion molecules (CAMs) (Endothelial Tight Junction)	stem	CD34p_Flk2n	Cldn9	0	-9.974777086	---	strom	SDF	Cldn5	2.81777877370093	-3.310242721
stem.strom	mmu04514I	Cell adhesion molecules (CAMs) (Growth Cone / Axon)	stem	CD34p_Flk2n	Cadm3	0.178965716773743	-3.71295775	---	strom	SDF	Cadm3	4.03936653931603	-3.71295775
stem.strom	mmu04514N	Cell adhesion molecules (CAMs) (Epithelial Tight Junction)	stem	CD34p_Flk2n	Cldn5	0.139500928814354	-3.310242721	---	strom	SDF	Cldn5	2.81777877370093	-3.310242721
stem.strom	mmu04514N	Cell adhesion molecules (CAMs) (Epithelial Tight Junction)	stem	CD34p_Flk2n	Cldn14	0.0234112188278026	5.373960484	---	strom	SDF	Cldn5	2.81777877370093	-3.310242721
stem.strom	mmu04514N	Cell adhesion molecules (CAMs) (Epithelial Tight Junction)	stem	CD34p_Flk2n	Cldn9	0	-9.974777086	---	strom	SDF	Cldn5	2.81777877370093	-3.310242721
stem.strom	mmu04722	Neurotrophin signaling pathway	stem	CD34p_Flk2n	Ntf3	0	-11.02434214	-->	strom	SDF	Ntrk2	2.08419015485352	-4.055916603
stem.strom	mmu04722	Neurotrophin signaling pathway	stem	CD34p_Flk2n	Ntrk2	0.0319484526597886	-4.055916603	<--	strom	SDF	Ntf3	1.10060095089377	-11.02434214
stem.strom	mmu04722	Neurotrophin signaling pathway	stem	CD34p_Flk2n	Ntrk3	0	-10.72997519	<--	strom	SDF	Ntf3	1.10060095089377	-11.02434214
stem.strom	mmu05200	Pathways in cancer	stem	CD34p_Flk2n	Fzd10	0	-9.440267897	<--	strom	SDF	Wnt11	2.12980064549356	-4.665117259
stem.strom	mmu05200	Pathways in cancer	stem	CD34p_Flk2n	Fzd10	0	-9.440267897	<--	strom	SDF	Wnt2	1.08114870999424	-3.350218103
stem.strom	mmu05200	Pathways in cancer	stem	CD34p_Flk2n	Fzd10	0	-9.440267897	<--	strom	SDF	Wnt9a	1.0762512326186	-3.064049393
stem.strom	mmu04010A	MAPK signaling pathway (Classical)	stem	CD34p_Flk2p	Bdnf	0	-6.747705697	-->	strom	Ncad	Ntrk2	3.27831786728034	-6.961342523
stem.strom	mmu04010A	MAPK signaling pathway (Classical)	stem	CD34p_Flk2p	Ngf	0	-6.996709012	-->	strom	Ncad	Ntrk2	3.27831786728034	-6.961342523
stem.strom	mmu04010A	MAPK signaling pathway (Classical)	stem	CD34p_Flk2p	Ntf3	0	-6.781260378	-->	strom	Ncad	Ntrk2	3.27831786728034	-6.961342523
stem.strom	mmu04010A	MAPK signaling pathway (Classical)	stem	CD34p_Flk2p	Ntrk2	0	-6.961342523	<--	strom	Ncad	Bdnf	1.16788455019241	-6.747705697
stem.strom	mmu04010A	MAPK signaling pathway (Classical)	stem	CD34p_Flk2p	Ntrk2	0	-6.961342523	<--	strom	Ncad	Ngf	3.70087246174506	-6.996709012
stem.strom	mmu04010A	MAPK signaling pathway (Classical)	stem	CD34p_Flk2p	Ntrk2	0	-6.961342523	<--	strom	Ncad	Ntf3	1.42854978355699	-6.781260378
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2p	Sfrp2	0	-7.236686491	--|	strom	Ncad	Wnt11	3.4275941055796	-6.973954424
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2p	Sfrp2	0	-7.236686491	--|	strom	Ncad	Wnt5a	3.88294622798668	-7.011666203
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2p	Sfrp2	0	-7.236686491	--|	strom	Ncad	Wnt7b	2.208089569371	-6.864921223
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2p	Sfrp2	0	-7.236686491	--|	strom	Ncad	Wnt9a	2.50670856384353	-6.893216278
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2p	Sfrp4	0	-7.287131693	--|	strom	Ncad	Wnt11	3.4275941055796	-6.973954424
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2p	Sfrp4	0	-7.287131693	--|	strom	Ncad	Wnt5a	3.88294622798668	-7.011666203
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2p	Sfrp4	0	-7.287131693	--|	strom	Ncad	Wnt7b	2.208089569371	-6.864921223
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2p	Sfrp4	0	-7.287131693	--|	strom	Ncad	Wnt9a	2.50670856384353	-6.893216278
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2p	Wnt11	0	-6.973954424	|--	strom	Ncad	Sfrp2	6.74766935828441	-7.236686491
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2p	Wnt11	0	-6.973954424	|--	strom	Ncad	Sfrp4	7.40461365513882	-7.287131693
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2p	Wnt11	0	-6.973954424	|--	strom	Ncad	Sfrp5	1.68512833406061	-6.810925072
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2p	Wnt5a	0	-7.011666203	|--	strom	Ncad	Sfrp2	6.74766935828441	-7.236686491
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2p	Wnt5a	0	-7.011666203	|--	strom	Ncad	Sfrp4	7.40461365513882	-7.287131693
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2p	Wnt5a	0	-7.011666203	|--	strom	Ncad	Sfrp5	1.68512833406061	-6.810925072
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2p	Wnt7b	0	-6.864921223	|--	strom	Ncad	Sfrp2	6.74766935828441	-7.236686491
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2p	Wnt7b	0	-6.864921223	|--	strom	Ncad	Sfrp4	7.40461365513882	-7.287131693
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2p	Wnt7b	0	-6.864921223	|--	strom	Ncad	Sfrp5	1.68512833406061	-6.810925072
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2p	Sfrp5	0	-6.810925072	--|	strom	Ncad	Wnt11	3.4275941055796	-6.973954424
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2p	Sfrp5	0	-6.810925072	--|	strom	Ncad	Wnt5a	3.88294622798668	-7.011666203
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2p	Sfrp5	0	-6.810925072	--|	strom	Ncad	Wnt7b	2.208089569371	-6.864921223
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2p	Sfrp5	0	-6.810925072	--|	strom	Ncad	Wnt9a	2.50670856384353	-6.893216278
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2p	Wnt9a	0	-6.893216278	|--	strom	Ncad	Sfrp2	6.74766935828441	-7.236686491
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2p	Wnt9a	0	-6.893216278	|--	strom	Ncad	Sfrp4	7.40461365513882	-7.287131693
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2p	Wnt9a	0	-6.893216278	|--	strom	Ncad	Sfrp5	1.68512833406061	-6.810925072
stem.strom	mmu04350	TGF-beta signaling pathway	stem	CD34p_Flk2p	Bmp4	0	-7.09594253	|--	strom	Ncad	Chrd	2.95599158093664	-6.933567382
stem.strom	mmu04350	TGF-beta signaling pathway	stem	CD34p_Flk2p	Bmp8a	0	-6.906990156	|--	strom	Ncad	Chrd	2.95599158093664	-6.933567382
stem.strom	mmu04350	TGF-beta signaling pathway	stem	CD34p_Flk2p	Chrd	0	-6.933567382	--|	strom	Ncad	Bmp4	4.93541260013814	-7.09594253
stem.strom	mmu04350	TGF-beta signaling pathway	stem	CD34p_Flk2p	Chrd	0	-6.933567382	--|	strom	Ncad	Bmp8a	2.6572329751846	-6.906990156
stem.strom	mmu04350	TGF-beta signaling pathway	stem	CD34p_Flk2p	Chrd	0	-6.933567382	--|	strom	Ncad	Gdf5	1.09147643180211	-6.736978155
stem.strom	mmu04350	TGF-beta signaling pathway	stem	CD34p_Flk2p	Gdf5	0	-6.736978155	|--	strom	Ncad	Chrd	2.95599158093664	-6.933567382
stem.strom	mmu04350	TGF-beta signaling pathway	stem	CD34p_Flk2p	Gdf6	0	-6.683618558	|--	strom	Ncad	Chrd	2.95599158093664	-6.933567382
stem.strom	mmu04514D	Cell adhesion molecules (CAMs) (Endothelial Tight Junction)	stem	CD34p_Flk2p	Cldn9	0	-6.898900609	---	strom	Ncad	Cldn9	2.56844563429678	-6.898900609
stem.strom	mmu04514H	Cell adhesion molecules (CAMs) (Synapse)	stem	CD34p_Flk2p	Negr1	0	-6.869547253	---	strom	Ncad	Negr1	2.2558662702916	-6.869547253
stem.strom	mmu04514N	Cell adhesion molecules (CAMs) (Epithelial Tight Junction)	stem	CD34p_Flk2p	Cldn9	0	-6.898900609	---	strom	Ncad	Cldn9	2.56844563429678	-6.898900609
stem.strom	mmu04722	Neurotrophin signaling pathway	stem	CD34p_Flk2p	Bdnf	0	-6.747705697	-->	strom	Ncad	Ntrk2	3.27831786728034	-6.961342523
stem.strom	mmu04722	Neurotrophin signaling pathway	stem	CD34p_Flk2p	Ntf3	0	-6.781260378	-->	strom	Ncad	Ntrk2	3.27831786728034	-6.961342523
stem.strom	mmu04722	Neurotrophin signaling pathway	stem	CD34p_Flk2p	Ntf3	0	-6.781260378	-->	strom	Ncad	Ntrk3	1.16117825007981	-6.746782931
stem.strom	mmu04722	Neurotrophin signaling pathway	stem	CD34p_Flk2p	Ntrk2	0	-6.961342523	<--	strom	Ncad	Bdnf	1.16788455019241	-6.747705697
stem.strom	mmu04722	Neurotrophin signaling pathway	stem	CD34p_Flk2p	Ntrk2	0	-6.961342523	<--	strom	Ncad	Ntf3	1.42854978355699	-6.781260378
stem.strom	mmu04722	Neurotrophin signaling pathway	stem	CD34p_Flk2p	Ntrk3	0	-6.746782931	<--	strom	Ncad	Ntf3	1.42854978355699	-6.781260378
stem.strom	mmu04010A	MAPK signaling pathway (Classical)	stem	CD34p_Flk2p	Bdnf	0	-6.93387828	-->	strom	Nestin	Ntrk2	2.8026006302676	-8.025266001
stem.strom	mmu04010A	MAPK signaling pathway (Classical)	stem	CD34p_Flk2p	Ngf	0	-7.890238594	-->	strom	Nestin	Ntrk2	2.8026006302676	-8.025266001
stem.strom	mmu04010A	MAPK signaling pathway (Classical)	stem	CD34p_Flk2p	Ntf3	0	-7.50418194	-->	strom	Nestin	Ntrk2	2.8026006302676	-8.025266001
stem.strom	mmu04010A	MAPK signaling pathway (Classical)	stem	CD34p_Flk2p	Ntrk2	0	-8.025266001	<--	strom	Nestin	Ngf	2.33654333523368	-7.890238594
stem.strom	mmu04010A	MAPK signaling pathway (Classical)	stem	CD34p_Flk2p	Ntrk2	0	-8.025266001	<--	strom	Nestin	Ntf3	1.2216915135109	-7.50418194
stem.strom	mmu04060A	Cytokine-cytokine receptor interaction (Chemokines)	stem	CD34p_Flk2p	Cxcr7	0.0130737535975808	-3.944915986	<--	strom	Nestin	Cxcl12	8.56589415281655	-3.947167558
stem.strom	mmu04060A	Cytokine-cytokine receptor interaction (Chemokines)	stem	CD34p_Flk2p	Cxcl12	0.09594088856372	-3.947167558	-->	strom	Nestin	Cxcr7	4.47393623775622	-3.944915986
stem.strom	mmu04060G	Cytokine-cytokine receptor interaction (TGF-B Family)	stem	CD34p_Flk2p	Bmpr1b	0	-7.118434858	<--	strom	Nestin	Bmp2	4.14953577968188	-3.398095634
stem.strom	mmu04062	Chemokine signaling pathway	stem	CD34p_Flk2p	Ccr9	2.59500230609532	5.04393336	<--	strom	Nestin	Cxcl1	4.6920254015694	-8.519902819
stem.strom	mmu04062	Chemokine signaling pathway	stem	CD34p_Flk2p	Ccr9	2.59500230609532	5.04393336	<--	strom	Nestin	Cxcl10	1.50642422192425	-4.693775267
stem.strom	mmu04062	Chemokine signaling pathway	stem	CD34p_Flk2p	Ccr9	2.59500230609532	5.04393336	<--	strom	Nestin	Ccl11	2.62156664082934	-7.973852737
stem.strom	mmu04062	Chemokine signaling pathway	stem	CD34p_Flk2p	Ccr9	2.59500230609532	5.04393336	<--	strom	Nestin	Ccl17	0.328244792006555	-6.930908574
stem.strom	mmu04062	Chemokine signaling pathway	stem	CD34p_Flk2p	Ccr9	2.59500230609532	5.04393336	<--	strom	Nestin	Ccl7	1.29927983075311	-7.53623345
stem.strom	mmu04062	Chemokine signaling pathway	stem	CD34p_Flk2p	Ccr9	2.59500230609532	5.04393336	<--	strom	Nestin	Ccl8	0.598319465257773	-7.173546967
stem.strom	mmu04062	Chemokine signaling pathway	stem	CD34p_Flk2p	Ccr9	2.59500230609532	5.04393336	<--	strom	Nestin	Cxcl12	8.56589415281655	-3.947167558
stem.strom	mmu04062	Chemokine signaling pathway	stem	CD34p_Flk2p	Ccr9	2.59500230609532	5.04393336	<--	strom	Nestin	Cxcl13	0.121047372055835	-6.559035733
stem.strom	mmu04062	Chemokine signaling pathway	stem	CD34p_Flk2p	Ccr9	2.59500230609532	5.04393336	<--	strom	Nestin	Cxcl14	5.15007626026135	-8.633897914
stem.strom	mmu04062	Chemokine signaling pathway	stem	CD34p_Flk2p	Cxcr6	0.419070681229767	3.709510177	<--	strom	Nestin	Cxcl1	4.6920254015694	-8.519902819
stem.strom	mmu04062	Chemokine signaling pathway	stem	CD34p_Flk2p	Cxcr6	0.419070681229767	3.709510177	<--	strom	Nestin	Cxcl10	1.50642422192425	-4.693775267
stem.strom	mmu04062	Chemokine signaling pathway	stem	CD34p_Flk2p	Cxcr6	0.419070681229767	3.709510177	<--	strom	Nestin	Ccl11	2.62156664082934	-7.973852737
stem.strom	mmu04062	Chemokine signaling pathway	stem	CD34p_Flk2p	Cxcr6	0.419070681229767	3.709510177	<--	strom	Nestin	Ccl7	1.29927983075311	-7.53623345
stem.strom	mmu04062	Chemokine signaling pathway	stem	CD34p_Flk2p	Cxcr6	0.419070681229767	3.709510177	<--	strom	Nestin	Cxcl12	8.56589415281655	-3.947167558
stem.strom	mmu04062	Chemokine signaling pathway	stem	CD34p_Flk2p	Cxcr6	0.419070681229767	3.709510177	<--	strom	Nestin	Cxcl14	5.15007626026135	-8.633897914
stem.strom	mmu04062	Chemokine signaling pathway	stem	CD34p_Flk2p	Cxcr1	0.473316238370941	3.779303805	<--	strom	Nestin	Cxcl1	4.6920254015694	-8.519902819
stem.strom	mmu04062	Chemokine signaling pathway	stem	CD34p_Flk2p	Cxcr1	0.473316238370941	3.779303805	<--	strom	Nestin	Cxcl10	1.50642422192425	-4.693775267
stem.strom	mmu04062	Chemokine signaling pathway	stem	CD34p_Flk2p	Cxcr1	0.473316238370941	3.779303805	<--	strom	Nestin	Ccl11	2.62156664082934	-7.973852737
stem.strom	mmu04062	Chemokine signaling pathway	stem	CD34p_Flk2p	Cxcr1	0.473316238370941	3.779303805	<--	strom	Nestin	Ccl7	1.29927983075311	-7.53623345
stem.strom	mmu04062	Chemokine signaling pathway	stem	CD34p_Flk2p	Cxcr1	0.473316238370941	3.779303805	<--	strom	Nestin	Cxcl12	8.56589415281655	-3.947167558
stem.strom	mmu04062	Chemokine signaling pathway	stem	CD34p_Flk2p	Cxcr1	0.473316238370941	3.779303805	<--	strom	Nestin	Cxcl14	5.15007626026135	-8.633897914
stem.strom	mmu04080A	Neuroactive ligand-receptor interaction (Class A Rhodopsin-Like)	stem	CD34p_Flk2p	Gzma	0.465144904881121	3.76924111	-->	strom	Nestin	Pard3	3.13738875935258	-3.055077732
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2p	Sfrp2	0	-7.962993349	--|	strom	Nestin	Wnt11	5.24866385928164	-8.658283739
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2p	Sfrp2	0	-7.962993349	--|	strom	Nestin	Wnt5a	3.06975886982296	-8.099230962
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2p	Sfrp2	0	-7.962993349	--|	strom	Nestin	Fzd2	2.66197528823953	-3.011141964
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2p	Sfrp1	0.0179700682723022	-3.075499133	--|	strom	Nestin	Wnt11	5.24866385928164	-8.658283739
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2p	Sfrp1	0.0179700682723022	-3.075499133	--|	strom	Nestin	Wnt5a	3.06975886982296	-8.099230962
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2p	Sfrp1	0.0179700682723022	-3.075499133	--|	strom	Nestin	Fzd2	2.66197528823953	-3.011141964
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2p	Sfrp4	0	-8.540027044	--|	strom	Nestin	Wnt11	5.24866385928164	-8.658283739
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2p	Sfrp4	0	-8.540027044	--|	strom	Nestin	Wnt5a	3.06975886982296	-8.099230962
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2p	Sfrp4	0	-8.540027044	--|	strom	Nestin	Fzd2	2.66197528823953	-3.011141964
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2p	Wnt11	0	-8.658283739	|--	strom	Nestin	Sfrp2	2.58386563562853	-7.962993349
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2p	Wnt11	0	-8.658283739	|--	strom	Nestin	Sfrp1	1.89992579154919	-3.075499133
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2p	Wnt11	0	-8.658283739	|--	strom	Nestin	Sfrp4	4.77251384839282	-8.540027044
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2p	Wnt11	0	-8.658283739	|--	strom	Nestin	Wif1	5.84274506609285	-3.375427286
stem.strom	mmu04310A	Wnt signaling pathway (Canonical)	stem	CD34p_Flk2p	Wnt11	0	-8.658283739	|--	strom	Nestin	Sfrp5	1.96234542105922	-7.773848771
